ID,WAVE,DATE,DEPART_DATE,S_MM,S_DD,S_YYYY,ORIGIN,O_CODE,,O_LAT,O_LONG,PERSONS,ARR_DATE,ARR_DATE,E_MM,E_DD,E_YYYY,DESTINATION,,,DEST_LAT,DEST_LONG,DEST_TYPE,THROUGH,NOTES,SOURCE,,,,,,,,,
588,4,04th October 1944,1944-10-04,10,4,1944,Theresienstadt,O_54,Theresienstadt,50.3,14.9,1500,06th October 1944,1944-10-06,10,6,1944,Auschwitz,D_01,Auschwitz,50.026199,19.204099,E,,,,,,,,,,,,
589,4,05th October 1944,1944-10-05,10,5,1944,Aussig,O_04,Aussig,50.658333,14.041667,1,05th October 1944,1944-10-05,10,5,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
591,4,06th October 1944,1944-10-06,10,6,1944,Theresienstadt,O_54,Theresienstadt,50.3,14.9,1550,09th October 1944,1944-10-09,10,9,1944,Auschwitz,D_01,Auschwitz,50.026199,19.204099,E,,,,,,,,,,,,
592,4,09th October 1944,1944-10-09,10,9,1944,Theresienstadt,O_54,Theresienstadt,50.3,14.9,1600,12th October 1944,1944-10-12,10,12,1944,Auschwitz,D_01,Auschwitz,50.026199,19.204099,E,,,,,,,,,,,,
593,4,11th October 1944,1944-10-11,10,11,1944,Leipzig,O_34,Leipzig,51.33333,12.3833,1,11th October 1944,1944-10-11,10,11,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
594,4,12th October 1944,1944-10-12,10,12,1944,Theresienstadt,O_54,Theresienstadt,50.3,14.9,1500,14th October 1944,1944-10-14,10,14,1944,Auschwitz,D_01,Auschwitz,50.026199,19.204099,E,,,,,,,,,,,,
596,4,13th October 1944,1944-10-13,10,13,1944,Berlin,O_06,Berlin,52.5167,13.4,32,13th October 1944,1944-10-13,10,13,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
597,4,16th October 1944,1944-10-16,10,16,1944,Theresienstadt,O_54,Theresienstadt,50.3,14.9,1500,18th October 1944,1944-10-18,10,18,1944,Auschwitz,D_01,Auschwitz,50.026199,19.204099,E,,,,,,,,,,,,
598,4,19th October 1944,1944-10-19,10,19,1944,Theresienstadt,O_54,Theresienstadt,50.3,14.9,1500,20th October 1944,1944-10-20,10,20,1944,Auschwitz,D_01,Auschwitz,50.026199,19.204099,E,,,,,,,,,,,,
599,4,23rd October 1944,1944-10-23,10,23,1944,Aussig,O_04,Aussig,50.658333,14.041667,1,23rd October 1944,1944-10-23,10,23,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
600,4,23rd October 1944,1944-10-23,10,23,1944,Theresienstadt,O_54,Theresienstadt,50.3,14.9,1715,25th October 1944,1944-10-25,10,25,1944,Auschwitz,D_01,Auschwitz,50.026199,19.204099,E,,,,,,,,,,,,
601,4,23rd October 1944,1944-10-23,10,23,1944,Frankfurt on Main,O_19,Frankfurt,50.1167,8.6833,9,25th October 1944,1944-10-25,10,25,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
602,4,27th October 1944,1944-10-27,10,27,1944,Berlin,O_06,Berlin,52.5167,13.4,50,27th October 1944,1944-10-27,10,27,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
603,4,28th October 1944,1944-10-28,10,28,1944,Theresienstadt,O_54,Theresienstadt,50.3,14.9,2056,30th October 1944,1944-10-30,10,30,1944,Auschwitz,D_01,Auschwitz,50.026199,19.204099,E,,,,,,,,,,,,
604,4,08th November 1944,1944-11-08,11,8,1944,Breslau,O_10,Breslau,51.1077,17.0383,1,08th November 1944,1944-11-08,11,8,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
605,4,08th November 1944,1944-11-08,11,8,1944,Leipzig,O_34,Leipzig,51.33333,12.3833,1,08th November 1944,1944-11-08,11,8,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
606,4,14th November 1944,1944-11-14,11,14,1944,Aussig,O_04,Aussig,50.658333,14.041667,1,14th November 1944,1944-11-14,11,14,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
607,4,20th November 1944,1944-11-20,11,20,1944,Wien,O_62,Wien,48.2088,16.3726,4,21st November 1944,1944-11-21,11,21,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
608,4,22nd November 1944,1944-11-22,11,22,1944,Leipzig,O_34,Leipzig,51.33333,12.3833,1,22nd November 1944,1944-11-22,11,22,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
609,4,22nd November 1944,1944-11-22,11,22,1944,Wien,O_62,Wien,48.2088,16.3726,1,23rd November 1944,1944-11-23,11,23,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
610,4,24th November 1944,1944-11-24,11,24,1944,Berlin,O_06,Berlin,52.5167,13.4,37,24th November 1944,1944-11-24,11,24,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
612,4,30th November 1944,1944-11-30,11,30,1944,Aussig,O_04,Aussig,50.658333,14.041667,1,30th November 1944,1944-11-30,11,30,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
613,4,30th November 1944,1944-11-30,11,30,1944,Hamburg,O_24,Hamburg,53.55,10,1,06th December 1944,1944-12-06,12,6,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
614,4,30th November 1944,1944-11-30,11,30,1944,Hannover,O_26,Hannover,52.366667,9.716667,1,06th December 1944,1944-12-06,12,6,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
615,4,30th November 1944,1944-11-30,11,30,1944,Berlin,O_06,Berlin,52.5167,13.4,23,08th December 1944,1944-12-08,12,8,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
616,4,30th November 1944,1944-11-30,11,30,1944,Dresden,O_16,Dresden,51.0333,13.7333,1,08th December 1944,1944-12-08,12,8,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
618,4,08th December 1944,1944-12-08,12,8,1944,Hannover,O_26,Hannover,52.366667,9.716667,1,15th December 1944,1944-12-15,12,15,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
619,4,08th December 1944,1944-12-08,12,8,1944,Dortmund,O_15,Dortmund,51.516667,7.46667,1,22nd December 1944,1944-12-22,12,22,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
620,4,08th December 1944,1944-12-08,12,8,1944,München,O_40,München,48.15,11.5833,1,23rd December 1944,1944-12-23,12,23,1944,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
621,4,05th January 1945,1945-01-05,1,5,1945,Berlin,O_06,Berlin,52.5167,13.4,19,05th January 1945,1945-01-05,1,5,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
623,4,05th January 1945,1945-01-05,1,5,1945,Dortmund,O_15,Dortmund,51.516667,7.46667,1,26th January 1945,1945-01-26,1,26,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
624,4,05th January 1945,1945-01-05,1,5,1945,Düsseldorf,O_17,Düsseldorf,51.2167,6.7667,1,26th January 1945,1945-01-26,1,26,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
625,4,01st February 1945,1945-02-01,2,1,1945,Wien,O_62,Wien,48.2088,16.3726,4,02nd February 1945,1945-02-02,2,2,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
626,4,02nd February 1945,1945-02-02,2,2,1945,Dresden,O_16,Dresden,51.0333,13.7333,1,02nd February 1945,1945-02-02,2,2,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
627,4,02nd February 1945,1945-02-02,2,2,1945,Leipzig,O_34,Leipzig,51.33333,12.3833,172,02nd February 1945,1945-02-02,2,2,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
628,4,02nd February 1945,1945-02-02,2,2,1945,Berlin,O_06,Berlin,52.5167,13.4,38,03rd February 1945,1945-02-03,2,3,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,Therein also 19 persons from Hamburg having been taken to Berlin on 30th Jan. 1945.,,,,,,,,,,
629,4,06th February 1945,1945-02-06,2,6,1945,Aussig,O_04,Aussig,50.658333,14.041667,12,06th February 1945,1945-02-06,2,6,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
630,4,07th February 1945,1945-02-07,2,7,1945,Karlsbad,O_29,Karlsbad,48.91444,8.506389,50,07th February 1945,1945-02-07,2,7,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
631,4,12th February 1945,1945-02-12,2,12,1945,Leipzig,O_34,Leipzig,51.33333,12.3833,55,12th February 1945,1945-02-12,2,12,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
632,4,12th February 1945,1945-02-12,2,12,1945,München,O_40,München,48.15,11.5833,14,14th February 1945,1945-02-14,2,14,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
633,4,13th February 1945,1945-02-13,2,13,1945,Münster,O_41,Münster,51.966667,7.63333,58,20th February 1945,1945-02-20,2,20,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,Bielefeld,,,,,,,,,,,
634,4,14th February 1945,1945-02-14,2,14,1945,Hamburg,O_24,Hamburg,53.55,10,294,23rd February 1945,1945-02-23,2,23,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
635,4,14th February 1945,1945-02-14,2,14,1945,Frankfurt a. M.,O_19,Frankfurt,50.1167,8.6833,616,18th February 1945,1945-02-18,2,18,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,Leipzig,"In this transport were inter alia 191 Jews from Frankfurt, 25 from Wiesbaden, 8 from Darmstadt, 18 from the administrative district of Koblenz and 148 Jews from Leipzig.",,,,,,,,,,
636,4,15th February 1945,1945-02-15,2,15,1945,Dresden,O_16,Dresden,51.0333,13.7333,56,15th February 1945,1945-02-15,2,15,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
637,4,15th February 1945,1945-02-15,2,15,1945,Wien,O_62,Wien,48.2088,16.3726,7,16th February 1945,1945-02-16,2,16,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,Salzburg,,,,,,,,,,,
638,4,15th February 1945,1945-02-15,2,15,1945,Mannheim,O_39,Mannheim,49.488889,8.469167,144,17th February 1945,1945-02-17,2,17,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
639,4,15th February 1945,1945-02-15,2,15,1945,Stuttgart,O_53,Stuttgart,48.7786,9.1794,58,18th February 1945,1945-02-18,2,18,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
640,4,15th February 1945,1945-02-15,2,15,1945,Dortmund,O_15,Dortmund,51.516667,7.46667,10,20th February 1945,1945-02-20,2,20,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
641,4,20th February 1945,1945-02-20,2,20,1945,Hannover,O_26,Hannover,52.366667,9.716667,220,25th February 1945,1945-02-25,2,25,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,Braunschweig,,,,,,,,,,,
642,4,20th February 1945,1945-02-20,2,20,1945,München,O_40,München,48.15,11.5833,52,22nd February 1945,1945-02-22,2,22,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,Augsburg,,,,,,,,,,,
643,4,22nd February 1945,1945-02-22,2,22,1945,Aussig,O_04,Aussig,50.658333,14.041667,21,22nd February 1945,1945-02-22,2,22,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
644,4,22nd February 1945,1945-02-22,2,22,1945,München,O_40,München,48.15,11.5833,31,23rd February 1945,1945-02-23,2,23,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
645,4,23rd February 1945,1945-02-23,2,23,1945,Aussig,O_04,Aussig,50.658333,14.041667,28,23rd February 1945,1945-02-23,2,23,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
646,4,02nd March 1945,1945-03-02,3,2,1945,Aussig,O_04,Aussig,50.658333,14.041667,20,02nd March 1945,1945-03-02,3,2,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
647,4,07th March 1945,1945-03-07,3,7,1945,Karlsbad,O_29,Karlsbad,48.91444,8.506389,26,07th March 1945,1945-03-07,3,7,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
648,4,07th March 1945,1945-03-07,3,7,1945,Wien,O_62,Wien,48.2088,16.3726,1074,08th March 1945,1945-03-08,3,8,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
649,4,07th March 1945,1945-03-07,3,7,1945,Königsberg,O_33,Königsberg,54.716667,20.516667,5,08th March 1945,1945-03-08,3,8,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
650,4,07th March 1945,1945-03-07,3,7,1945,Köln,O_32,Köln,50.9333,6.95,45,14th March 1945,1945-03-14,3,14,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
651,4,07th March 1945,1945-03-07,3,7,1945,Frankfurt on Main,O_19,Frankfurt,50.1167,8.6833,5,17th March 1945,1945-03-17,3,17,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
652,4,17th March 1945,1945-03-17,3,17,1945,Leipzig,O_34,Leipzig,51.33333,12.3833,7,17th March 1945,1945-03-17,3,17,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
653,4,19th March 1945,1945-03-19,3,19,1945,Wien,O_62,Wien,48.2088,16.3726,11,20th March 1945,1945-03-20,3,20,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
654,4,27th March 1945,1945-03-27,3,27,1945,Berlin,O_06,Berlin,52.5167,13.4,42,28th March 1945,1945-03-28,3,28,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
655,4,29th March 1945,1945-03-29,3,29,1945,Aussig,O_04,Aussig,50.658333,14.041667,1,29th March 1945,1945-03-29,3,29,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
656,4,29th March 1945,1945-03-29,3,29,1945,Wesermünde,O_61,Wesermünde,53.55,8.583333,9,04th April 1945,1945-04-04,4,4,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
657,4,29th March 1945,1945-03-29,3,29,1945,Amstetten,O_02,Amstetten,48.116667,14.866667,77,15th April 1945,1945-04-15,4,15,1945,Theresienstadt,D_31,Theresienstadt,50.3,14.9,T,,,,,,,,,,,,
